logical_id,event_datetime,reviewer,event_type,gate,criterion_before,criterion_after,notes,evidence_path
GLOBAL,2026-08-17T22:20:00,Helaine Barreiros,CORRECAO_REFERENCIA,,referencias de linha da versao 1.7,concordancia para a versao 1.8,"CONCORDANCIA DE REFERENCIAS DE LINHA APOS A REESCRITA DO PROTOCOLO PARA A VERSAO 1.8. METODO: varredura do log por padrao ""l. NNN""; para cada ocorrencia, localizacao do trecho citado no arquivo atual por busca de conteudo, nao por numero. EVIDENCIA: o .tex passou de 1.7 para 1.8 pela emenda A004 (mesmo nome de arquivo, para nao quebrar o \input da tese) e hoje tem 1861 linhas. Todo numero de linha registrado no log ANTES de 2026-08-17 refere-se a versao 1.7. Concordancia verificada, antiga -> atual: o bloco de definicoes operacionais deslocou +2 em bloco -- l.174 (UML diagram, PlantUML admitido quando codifica UML) -> l.176; l.178 (validade textual) -> l.180; l.179 (conformidade sintatica UML) -> l.181; l.182 (adequacao pragmatica) -> l.184; l.184 (referencia semantica) -> l.186; l.185 (correcao ou retrabalho) -> l.187. O escopo temporal e de idioma, antes l.190-194, esta em l.192-197, subsecao ""Temporal, language, and publication scope"". O bloco de criterios foi REESCRITO, nao apenas deslocado: a inclusao l.1217-1222 (I1-I6) virou a tabela I1-I8 em l.1255-1262; E1 l.1239 -> l.1285; a regra do primeiro criterio l.1253 -> l.1317; a declaracao de que a revisao nao define segunda camada de elegibilidade l.1268 -> l.1333. DISCUSSAO: a citacao ""o E7 do protocolo (l.1245) nomeia SysML"" merece ressalva. O criterio que nomeia SysML hoje e o E7b (l.1291), nao o E7: a A004 separou a mistura de notacoes do E7 geral. A leitura registrada na epoca continua valida, mas o codigo que a sustenta mudou de nome. Dois achados sao FALSO POSITIVO da varredura e nao referenciam o protocolo: ""vol.4099"" e o volume do CEUR-WS na linha de recuperacao de PDF, e ""l. 2"" vem de ""\bUML\b"" e de ""Vol. 2"". A hierarquia de unidades citada como l.158 permanece valida: esta em l.150-160. DECISAO: as 13 linhas historicas NAO foram reescritas. Reescrever entradas passadas de uma trilha de auditoria para que apontem para um documento que ainda nao existia quando a decisao foi tomada falsificaria o registro. Esta linha e a chave de traducao; ela resolve toda referencia anterior a 2026-08-17 sem alterar nenhuma delas.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex
GLOBAL,2026-08-17T22:35:00,Helaine Barreiros,DECISAO_DESENHO,,A004 sem analise de impacto,impacto nulo sobre decisoes registradas,"ANALISE DE IMPACTO DA EMENDA A004, ADIADA DE PROPOSITO ATE O REDESENHO ESTAR COMPLETO. METODO: contagem sobre o CSV mestre de (a) exclusoes apoiadas nos codigos retirados, (b) mencao textual aos codigos retirados nas notas dos tres portoes, (c) sinalizadores abertos que a emenda reroteia, (d) exclusoes por E7 que nomeiam outra notacao, para testar o estreitamento do E7. EVIDENCIA: E5, E10 e E11 aparecem ZERO vezes em exclusion_criteria. Dos 579 registros com E7, doze nomeiam outra notacao no titulo, resumo ou palavras-chave: 171_ACM, 495_IEEE, 539_IEEE, 568_IEEE, 573_IEEE, 611_IEEE, 799_SCOPUS, 815_SCOPUS, 825_SCOPUS, 917_SCOPUS, 947_SCOPUS, 955_SCOPUS. Dez sinalizadores CANDIDATO_E10 seguem abertos, todos em registros retidos. Os codigos retirados sobrevivem como narrativa: E10 em 18 registros, E11 em 63, I6 em 44. DISCUSSAO: a emenda nao derruba nenhuma exclusao ja registrada, e esse era o teste que importava, porque um redesenho de portao que invalidasse decisoes tomadas obrigaria a retriar o corpus. Os doze E7 foram lidos um a um contra a redacao nova: nenhum vira E7b, porque o E7b exige UML NO RESULTADO GERADO misturada a outra notacao, e nesses doze ou a outra notacao e a unica saida (568_IEEE gera ER, 171_ACM gera BPMN) ou a UML esta na ENTRADA (815_SCOPUS). O E7b permanece com o unico membro para o qual foi criado, 797_SCOPUS. O CANDIDATO_E10 deixa de ser rota de exclusao e passa a alimentar o C1 e o atributo atribuicao_resultado. As mencoes narrativas aos codigos retirados NAO sao corrigidas, pela mesma razao que levou a congelar os codigos em vez de renumera-los: a nota registra como se raciocinou na epoca. DECISAO: impacto nulo sobre as decisoes registradas; nenhuma retriagem necessaria. O que a emenda muda e o destino do trabalho futuro, nao o passado.",protocol/amendments/A004-screening-gate-redesign.md
018_ACM;467_IEEE;538_IEEE;769_SCOPUS;791_SCOPUS;812_SCOPUS;866_SCOPUS;880_SCOPUS;918_SCOPUS,2026-08-17T22:36:00,Helaine Barreiros,DECISAO_DESENHO,B,seis casos-teste do B5,nove casos-teste do B5,"REVISAO DA LISTA DE CASOS-TESTE DO FILTRO B5. METODO: varredura dos 105 retidos por mencao de UML ao lado de BPMN, SysML, C4, Mermaid, ER ou ArchiMate em titulo, resumo e palavras-chave; conferencia registro a registro contra a lista de seis fixada na A004. EVIDENCIA: dos seis originais, tres ja nao estao retidos -- 051_ACM foi recodificado para E3 como membro da familia FAM-C-003, 797_SCOPUS virou o unico E7b do corpus e 825_SCOPUS saiu em B1 por E7, pois seu resultado gerado nao e UML. Permanecem retidos 769_SCOPUS, 791_SCOPUS e 918_SCOPUS. A varredura acrescenta seis ausentes da lista original: 018_ACM (SysML), 467_IEEE (C4), 538_IEEE (Mermaid), 812_SCOPUS (SysML), 866_SCOPUS (SysML), 880_SCOPUS (SysML). DISCUSSAO: a lista da A004 foi montada antes de o Portao C decidir os catorze registros com texto, e por isso envelheceu em tres itens. Os seis acrescimos nao sao falsos positivos de busca lexical: a nota de Portao B de 018_ACM ja formula a pergunta do B5 ao perguntar se os modelos ACT e SD avaliados sao tratados pelos autores como diagramas UML ou como construtos exclusivamente SysML, e a de 538_IEEE registra que, se nao houver tipo UML medido separadamente dentro do Mermaid, o registro volta ao B1. Sao exatamente casos de separabilidade, que e o que o B5 pergunta. DECISAO: a lista passa de seis para nove casos-teste, todos retidos: 018_ACM, 467_IEEE, 538_IEEE, 769_SCOPUS, 791_SCOPUS, 812_SCOPUS, 866_SCOPUS, 880_SCOPUS, 918_SCOPUS. A separabilidade so se decide com o texto completo; nenhum deles e excluido agora.",protocol/amendments/A004-screening-gate-redesign.md
859_SCOPUS;933_SCOPUS;967_SCOPUS,2026-08-17T22:55:00,Helaine Barreiros,INTERPRETACAO_PROTOCOLO,A,2027 nao verificado,2027 confirmado como ano nominal,"VERIFICACAO DOS TRES REGISTROS COM ANO NOMINAL 2027. METODO: conferencia da evidencia interna de cada registro -- DOI, volume, ISBN e titulo do container -- e checagem do risco simetrico nas 25 exclusoes por E4. EVIDENCIA: 859_SCOPUS tem DOI 10.1007/s10664-026-10923-2, cujo segmento ""026"" e o ano de registro no padrao Springer, e sai no volume 32 fasciculo 1 de Empirical Software Engineering, sendo o volume 31 o de 2026. 933_SCOPUS esta no volume 16614 LNCS, ISBN 978-981922884-3, que e o mesmo volume do registro de container 967_SCOPUS, cujo titulo nomeia o evento como IEA/AIE 2026. As 25 exclusoes por E4 vao de 1989 a 2021 e as quatro de fronteira (192_ACM, 389_ACM, 437_ACM, 642_IEEE) trazem o ano no proprio DOI. DISCUSSAO: a decisao de 2026-08-15 mantivera os tres com base apenas na regra do protocolo, que fixa o limite superior na DATA DA BUSCA e nao no ano nominal de fasciculo. A verificacao de hoje acrescenta tres pistas independentes dessa regra, todas internas aos registros, e todas apontam para publicacao ou evento em 2026. Nao houve erro tambem na direcao inversa. Nota-se de passagem que 933_SCOPUS e um capitulo do volume cujo registro de container, 967_SCOPUS, foi corretamente excluido por E1: sao itens de natureza distinta e nao formam familia de publicacao. DECISAO: nada muda. 859_SCOPUS e 933_SCOPUS seguem retidos e 967_SCOPUS segue excluido por E1, que se apoia no tipo de item e nao no ano. O campo PY NAO e corrigido: ele registra o que a base exportou, e sobrescreve-lo apagaria a discrepancia que a nota discute.",search/automated/custom_automated_search_collection.csv
GLOBAL,2026-08-17T23:15:00-03:00,HB,CORRECAO_REFERENCIA,C,,,"ARQUIVAMENTO DAS CAPTURAS DE TELA em 2026-08-17 23:15. METODO: varredura do log por linhas cujo evidence_path citava ""captura de tela"" sem apontar arquivo; localizacao das imagens em ~/Pictures/Screenshots pelas datas de 2026-08-16 e 2026-08-17; copia para .local-evidence/correspondencia com nome no formato data_hora_assunto; gravacao do caminho em evidence_path preservando entre parenteses o texto descritivo original. EVIDENCIA: 11 linhas citavam captura sem arquivo (277, 279, 280, 281, 283, 284, 285, 286, 287, 288, 289 na contagem de linhas do CSV); 13 linhas passaram a carregar caminho, porque 278 e 282 ja apontavam o PDF recebido e ganharam a captura da resposta como evidencia complementar. Doze imagens foram arquivadas. Uma decima terceira imagem da mesma janela de datas (2026-08-17 15-17-31) e de assunto pessoal e foi deliberadamente NAO copiada. DISCUSSAO: o destino e .local-evidence/correspondencia, dentro de .local-evidence/, que ja consta do .gitignore e e a convencao do projeto para material nao redistribuivel. As capturas exibem enderecos de e-mail de autores terceiros e a caixa postal da pesquisadora, de modo que NAO entram no repositorio nem no pacote de replicacao: o log versionado aponta para elas, o arquivo permanece local. Duas divergencias ficam registradas em vez de dissimuladas. Primeira, o grau de certeza do pareamento nao e uniforme: os casos de devolucao, de resposta de autor e do follow-up nominal foram pareados pelo conteudo lido da imagem e estao CERTOS; as listas da caixa de enviados estao em resolucao insuficiente para leitura dos assuntos e foram pareadas pelo horario de captura imediatamente posterior ao evento, ficando marcadas como INFERIDO no proprio campo. Segunda, as linhas 284 a 288 citam uma captura ""de 2026-08-17 10:45"" que nao existe: as capturas da manha sao de 10:17, 10:35, 10:36 e 10:38. As tres ultimas sao posteriores ao envio das 10:11-10:13 e portanto o comprovam; o horario 10:45 do texto original e uma imprecisao de redacao, nao um arquivo perdido. Por isso as tres foram apontadas em conjunto, sem escolher arbitrariamente uma. CONVENCAO DE CAMINHO: os caminhos novos sao relativos a raiz do repositorio; os historicos do tipo pdfs/NNN.pdf sao relativos a search/automated/. A divergencia nao foi corrigida por reescrita, pela regra ja adotada de que linha historica do log nao se reescreve. DECISAO: capturas arquivadas e referenciadas; a lacuna de evidencia da trilha de auditoria fica fechada, com os pareamentos inferidos declarados como tais.",.local-evidence/correspondencia/
GLOBAL,2026-08-16 21:08,HB,TENTATIVA_ACESSO,C,,,"BLOQUEIO IEEE/CAPES DOCUMENTADO, linha lancada retroativamente em 2026-08-17 23:15. METODO: tentativa de acesso ao IEEE Xplore pelo proxy CAPES ez371 com sessao autenticada, em 2026-08-16 as 21:08, repetida as 21:17 com o painel de rede do navegador aberto para capturar o codigo de resposta. EVIDENCIA: as duas capturas arquivadas mostram HTTP 420 devolvido pelo servico, e nao a pagina de compra tipica de paywall nem um 401/403 de autenticacao. DISCUSSAO: a distincao importa para o desenho da atricao. Um paywall comum seria contornavel por assinatura ou compra; um 420 no proxy institucional indica indisponibilidade do contrato, situacao que nenhuma acao da pesquisadora resolve. E este o fato que justifica ter recorrido ao pedido de copia ao autor como via legitima seguinte, e nao insistencia no proxy. O bloqueio ja estava descrito no campo pdf_status_orientacao de 233 registros e citado nas notas das ondas de contato, mas nenhuma linha do log o sustentava com evidencia tecnica; esta linha preenche essa lacuna. Alcance: 254 registros em pdf_status=PENDENTE_CAPES_IEEE. DECISAO: bloqueio registrado como causa externa documentada; nada muda em criterio ou desfecho, e o prazo de atricao de 2026-09-01 segue correndo.",.local-evidence/correspondencia/2026-08-16_2108_ieee-capes-http420.png;.local-evidence/correspondencia/2026-08-16_2117_ieee-capes-http420-devtools.png
GLOBAL,2026-08-17T23:40:00-03:00,HB,DECISAO_DESENHO,,,,"NOMEACAO DO SEGUNDO REVISOR em 2026-08-17. METODO: designacao pela revisora primaria, seguida de checagem de conflito de interesse contra o corpus e de correcao do sorteio da amostra antes de qualquer entrega de fila. EVIDENCIA: (a) segundo revisor Emanoel Barreiros; adjudicador sera o orientador da pesquisadora, nome ainda a preencher. (b) Checagem de conflito: a busca por ""Barreiros"" no CSV mestre devolve 46 ocorrencias, todas em campos de revisor (gate_b_reviewer 35, gate_c_reviewer 10, gate_a_reviewer 1) e nenhuma nos campos de autoria AU ou N1. Nenhum registro candidato e de autoria de qualquer dos dois, de modo que a regra do protocolo l. 1717, segundo a qual um revisor nao decide sobre o proprio trabalho, nao e acionada por este corpus. (c) Defeito de reprodutibilidade corrigido em analysis/scripts/gera_manual_revisor2.py: o sorteio usava um unico random.Random(20260817) percorrendo os estratos em ordem alfabetica, o que fazia o sorteio de cada estrato depender do tamanho de todos os anteriores. Passou a usar semente por estrato, derivada da semente do estudo mais sha256 do nome do estrato, conforme a secao 11 do manual v2. Sete referencias de linha a versao 1.7 do protocolo foram atualizadas para a 1.8 no mesmo arquivo. DISCUSSAO: a correcao foi feita ANTES de o segundo revisor comecar porque a ordem importa. Comparados os dois sorteios sobre o corpus atual, ambos selecionam 201 registros mas apenas 37 coincidem. Corrigir depois da entrega jogaria fora 164 registros ja triados, ou obrigaria a manter em producao uma amostra que ninguem consegue reproduzir. A migracao de rotulos da A004 nao afeta a amostra: os estratos sao lidos de exclusion_criteria, que a migracao deixou invariante por construcao. DECISAO: segundo revisor nomeado; papel de adjudicador atribuido ao orientador, com o nome pendente; V08 e V09 permanecem Pending, porque um nome nao constitui confirmacao de independencia, resolucao de conflito e disponibilidade, que e o que o V08 exige, nem alcanca a meta de concordancia, que e o que o V09 exige.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex l. 1707-1709;analysis/scripts/gera_manual_revisor2.py
GLOBAL,2026-08-17T23:45:00-03:00,HB,ADIAMENTO,,,,"DUPLA TRIAGEM ADIADA: O INSTRUMENTO DO SEGUNDO REVISOR AINDA E ANTERIOR A A004. METODO: leitura do gerador analysis/scripts/gera_manual_revisor2.py, que produz analysis/manual_revisor2.html, ao preparar a fila do segundo revisor. EVIDENCIA: o gerador nao contem uma unica mencao a B0, a B5, a E7b, ao pre-passe D nem a propria A004. Ensina como vigentes tres criterios retirados pela emenda: E10 aparece 9 vezes, E11 5 vezes e E5 3 vezes. Fala em ""criterios de inclusao I1 a I6"", quando a A004 renumerou para I1 a I8 em ordem de filtro, e em ""onze criterios"" de exclusao. Descreve o Portao A como ""quatro perguntas"", quando hoje sao tres mais o pre-passe D no nivel de corpus, e o Portao B como ""quatro perguntas, nesta ordem: saida, origem, direcao, entrada"", quando hoje sao B0 mais cinco filtros e a ordem de B3 e B4 foi trocada. DISCUSSAO: entregar esta pagina ao segundo revisor invalidaria o kappa em vez de medi-lo. A concordancia so significa alguma coisa quando os dois revisores aplicam o MESMO instrumento; aqui o revisor primario triou os 986 registros sob a A004 e o segundo receberia o instrumento anterior a ela. O desacordo resultante mediria a distancia entre dois manuais, nao entre dois julgamentos, e a metrica seria indistinguivel de ruido. O agravante e cosmetico e por isso perigoso: como a pagina seria regerada agora, com amostra nova e data nova, teria aparencia de instrumento atual. Por esse motivo a pagina NAO foi regerada nesta sessao, embora o gerador ja tenha recebido a correcao de semente e a atualizacao das referencias de linha. DECISAO: dupla triagem adiada ate que o gerador seja reescrito para a A004, tomando protocol/screening_manual_v2.md como fonte normativa. Enquanto isso, analysis/manual_revisor2.html permanece como esta, desatualizado e nao entregue. O V09 nao pode ser fechado antes dessa reescrita.",analysis/scripts/gera_manual_revisor2.py;protocol/screening_manual_v2.md
GLOBAL,2026-08-17T23:55:00-03:00,HB,DECISAO_DESENHO,,,,"ADJUDICADOR NOMEADO em 2026-08-17. METODO: designacao pela revisora primaria e a mesma checagem de conflito aplicada aos revisores. EVIDENCIA: adjudicador Ivaldir Honorio, orientador da pesquisadora. Busca no CSV mestre por ""Ivaldir"" e ""Honorio"" nao devolve ocorrencia alguma; a busca por ""Cleyton"" tambem nao. ""Rodrigues"" aparece 3 vezes e nenhuma corresponde ao co-orientador: duas em AU (Tiago Rodrigues em 056_ACM e um homonimo em 085_ACM) e uma em AD, como nome de instituicao (Fr. Conceicao Rodrigues College of Engineering, 649_IEEE). DISCUSSAO: nenhum registro candidato tem autoria da equipe, de modo que a regra do protocolo l. 1717 nao e acionada por este corpus. A checagem fica registrada porque o V08 pede confirmacao de independencia, e independencia declarada sem verificacao nao e evidencia. Restam vagos os tres papeis de validacao (metodologico, dominio UML, dominio LLM); o co-orientador Cleyton Rodrigues foi indicado como disponivel, mas sem papel atribuido, e por isso nao foi lancado no protocolo. DECISAO: linha 1709 do protocolo preenchida; V08 segue Pending ate que os papeis de validacao sejam atribuidos e a disponibilidade seja confirmada pelos proprios.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex l. 1709
GLOBAL,2026-08-18T00:40:00-03:00,HB,DECISAO_DESENHO,,,,"INSTRUMENTO DO SEGUNDO REVISOR REESCRITO PARA A A004, levantando o bloqueio registrado na linha ADIAMENTO de 2026-08-17 23:45. METODO: reescrita de analysis/scripts/gera_manual_revisor2.py tomando protocol/screening_manual_v2.md como fonte normativa, secao a secao, seguida de geracao da pagina e de verificacao automatica sobre o HTML produzido. EVIDENCIA: (a) Estrutura. A pagina passou de 12 para 13 secoes. Entrou a secao 6, pre-passe D, que a barra de navegacao ja citava sem que a secao existisse. O Portao A passou de quatro perguntas para tres, com o A3 roteando para a pilha de background em vez de descartar. O Portao B passou a ter o B0 como pergunta de cabeceira mais cinco filtros, em subsecoes 8.1 a 8.8, com o painel RF-03 e o teste de variancia contrafactual, e com a justificativa explicita de o B3 vir antes do B4. O Portao C passou a ter saida unica C1/E12, mais atricao e os eixos L, D e U. As regras de ouro passaram de cinco para seis, com o acrescimo de ""nao filtre pela variavel dependente"". O fluxograma foi substituido pelo da A004. (b) Criterios. A tabela de exclusao passou a ter quatro colunas, com o filtro que testa cada codigo, e as contagens conferem uma a uma com o CSV mestre: E7 579, E3 110, E1 56, E2 29, E6 26, E4 25, E8 25, E9 21, E12 9, E7b 1. Foi acrescentada a tabela dos tres codigos retirados, E5, E10 e E11, cada um com contagem ZERO e com o destino para onde a A004 os mandou; a pagina anterior os ensinava como vigentes, E10 9 vezes, E11 5 vezes e E5 3 vezes. (c) Verificacao da pagina gerada: nenhum marcador de substituicao ficou pendente; nenhum campo de decisao da revisora primaria vaza para os 220 cartoes, testado campo a campo contra o CSV, sendo as duas unicas ocorrencias da palavra ""true"" texto de resumo; o JavaScript passa em node --check. A fila permanece com 220 registros, 201 sorteados e 19 entrando so por incerteza. DISCUSSAO: duas decisoes de desenho merecem registro por serem discutiveis. Primeira, o E12 NAO entra na lista de criterios oferecida ao segundo revisor. A secao 2.3 do manual v2 o declara nao decidivel por titulo e resumo, e oferecer o codigo na caixa seria convidar ao erro que o proprio manual proibe; em seu lugar ha a sinalizacao CANDIDATO_E12, que nao entra no kappa. Segunda, o conjunto FLAGS_INCERTAS, que decide quem entra na fila por incerteza, passou a aceitar os dois vocabularios. O CSV ainda guarda CANDIDATO_E10 em 10 registros, porque a migracao de rotulos de 2026-08-17 tocou desfechos e nao sinalizacoes; foram acrescentados CANDIDATO_E12, INCERTO_TAREFA e INCERTO_SEPARABILIDADE. Hoje o acrescimo e inocuo, ja que esses tres valores nao existem no CSV e a fila nao mudou de tamanho, e passa a valer quando a revisora primaria adotar o vocabulario novo. Fica declarado que o vocabulario de sinalizacao do CSV e hibrido e que essa e a razao. DECISAO: o gerador esta alinhado a A004 e analysis/manual_revisor2.html foi regerado e pode ser entregue. O impedimento de instrumento esta levantado. V08 e V09 seguem Pending por outros motivos, que esta linha nao resolve: o V08 espera a atribuicao dos tres papeis de validacao e a confirmacao de disponibilidade pelas proprias pessoas, e o V09 espera a medicao da concordancia.",analysis/scripts/gera_manual_revisor2.py;analysis/manual_revisor2.html;protocol/screening_manual_v2.md
